event,subject_id,x,y,sirka,vyska,headecho,typ_ozveny
event20201201_035017_92.jpg,69135234,567.0167846679688,454.2815246582031,15.44488525390625,21.236724853515625,nie,Ozvena U (krátka)
event20210131_004738_23.jpg,69133995,548.6767578125,407.94189453125,25.09765625,40.542388916015625,ano,Ozvena U (krátka)
event20210227_062126_308.jpg,69136019,431.87628173828125,366.43426513671875,17.375244140625,78.18878173828125,ano,Ozvena U (krátka)
event20210226_150559_506.jpg,69135374,428.98040771484375,411.80303955078125,13.51409912109375,19.305877685546875,nie,Ozvena U (krátka)
event20210112_103504_249.jpg,68901751,428.9773864746094,445.59576416015625,16.4102783203125,18.34088134765625,nie,Ozvena U (krátka)
event20210226_225829_768.jpg,69135636,424.1539306640625,401.1848449707031,18.340576171875,41.507659912109375,ano,Ozvena U (krátka)
event20201130_131040_142.jpg,69134986,428.9781799316406,454.28155517578125,14.479583740234375,15.444854736328125,nie,Ozvena U (krátka)
event20210201_063340_199.jpg,69134664,440.5639343261719,395.39306640625,15.444671630859375,32.820037841796875,ano,Ozvena U (krátka)
event20210201_045033_157.jpg,69134622,430.9109802246094,407.94189453125,23.167022705078125,38.611724853515625,ano,Ozvena U (krátka)
event20210226_235659_839.jpg,69135707,174.14305114746094,405.0460205078125,25.09759521484375,29.92413330078125,nie,Ozvena U (krátka)
event20210226_235659_839.jpg,69135707,421.258056640625,416.6295166015625,20.271148681640625,36.68115234375,ano,Ozvena U (krátka)
event20210201_034409_75.jpg,69134540,437.6680603027344,409.87249755859375,15.444671630859375,26.062896728515625,nie,Ozvena U (krátka)
event20210226_205410_618.jpg,69135486,426.08453369140625,413.733642578125,18.340545654296875,26.06298828125,nie,Ozvena U (krátka)
event20210227_020544_143.jpg,69135854,435.7374572753906,408.90716552734375,19.30584716796875,19.305877685546875,nie,Ozvena U (krátka)
event20210227_081844_415.jpg,69136126,426.08453369140625,419.5254211425781,15.444671630859375,14.479400634765625,nie,Ozvena U (krátka)
event20201130_142307_161.jpg,69135005,439.5965270996094,462.96929931640625,17.375518798828125,17.37548828125,nie,Ozvena U (krátka)
event20201130_214806_256.jpg,69135099,428.9781799316406,449.4551086425781,19.30609130859375,51.16107177734375,ano,Ozvena U (krátka)
event20210112_214817_593.jpg,68902320,987.891357421875,412.7752685546875,23.16748046875,55.988006591796875,ano,Ozvena U (krátka)
event20210227_030955_186.jpg,69135897,426.08453369140625,367.39959716796875,54.056396484375,74.32754516601562,ano,Ozvena O (dlhá)
event20210131_060026_153.jpg,69134125,432.8415832519531,404.0807800292969,26.062896728515625,55.021636962890625,ano,Ozvena U (krátka)
event20210112_121131_318.jpg,68901859,425.11614990234375,452.35302734375,12.549041748046875,26.063262939453125,nie,Ozvena U (krátka)
event20210227_120114_613.jpg,69135324,420.3125,415,24,21,nie,Ozvena U (krátka)
event20210227_120114_613.jpg,69135324,891.3125,374,38,77,ano,Ozvena O (dlhá)
event20210226_211350_630.jpg,69135498,428.0151062011719,367.39959716796875,27.993499755859375,83.98049926757812,ano,Ozvena U (krátka)
event20210131_052312_126.jpg,69134098,432.3325500488281,424.5167236328125,7.392059326171875,14.7841796875,ano,Ozvena U (krátka)
event20210131_052312_126.jpg,69134098,421.7724609375,416.06866455078125,27.456268310546875,27.456268310546875,ano,Ozvena U (krátka)
event20210112_160944_442.jpg,68902055,425.3125,447,24,19,nie,Ozvena U (krátka)
event20210131_003126_14.jpg,69133986,417.22528076171875,404.23760986328125,31.808868408203125,31.808868408203125,ano,Ozvena U (krátka)
event20210131_153340_391.jpg,69134362,427.3125,411,22,27,ano,Ozvena U (krátka)
event20210226_153428_521.jpg,69135389,313.1452331542969,420.4906921386719,22.20172119140625,15.4447021484375,nie,Ozvena U (krátka)
event20210131_221926_483.jpg,69134443,430.22052001953125,421.3487243652344,30.624359130859375,19.008209228515625,nie,Ozvena U (krátka)
event20201201_013522_40.jpg,69135182,421.2557373046875,444.6285095214844,23.16729736328125,63.710113525390625,ano,Ozvena U (krátka)
event20210226_143041_483.jpg,69135351,828.3125,416,13,14,nie,Ozvena U (krátka)
event20210131_202140_450.jpg,69134410,429.3125,312,33,116,ano,Ozvena U (krátka)
event20210130_215339_1342.jpg,69133931,276.0428161621094,399.1724548339844,25.344268798828125,61.2486572265625,ano,Ozvena O (dlhá)
event20210130_215339_1342.jpg,69133931,429.1645202636719,403.396484375,35.904388427734375,66.52874755859375,ano,Ozvena O (dlhá)
event20210226_232648_797.jpg,69135665,1090.2203369140625,401.6083068847656,74.173095703125,31.23077392578125,nie,Ozvena U (krátka)
event20210227_055204_281.jpg,69135992,416.3125,304,58,227,ano,Ozvena O (dlhá)
event20210131_141730_359.jpg,69134330,419.3274841308594,413.7337341308594,24.13232421875,17.37518310546875,nie,Ozvena U (krátka)
event20210130_224442_1355.jpg,69133944,436.3125,420.25,18,15,nie,Ozvena U (krátka)
event20201130_130533_138.jpg,69134982,618.190673828125,463.5924987792969,21.120361328125,19.008331298828125,nie,Ozvena U (krátka)
event20210201_162915_414.jpg,69134818,427.0498046875,405.9057312011719,41.507598876953125,43.43817138671875,ano,Ozvena U (krátka)
event20210201_162915_414.jpg,69134818,274.53350830078125,414.5933837890625,32.819976806640625,25.09759521484375,nie,Ozvena U (krátka)
event20210131_222258_485.jpg,69134445,423.18865966796875,409.87249755859375,35.7158203125,23.1669921875,nie,Ozvena U (krátka)
event20210227_094104_487.jpg,69136187,420.3125,415,21,21,nie,Ozvena U (krátka)
event20201201_035225_93.jpg,69135235,418.6030578613281,453.03228759765625,30.624542236328125,12.672210693359375,ano,Ozvena U (krátka)
event20201201_035225_93.jpg,69135235,925.4923095703125,449.8642272949219,10.56024169921875,31.680572509765625,ano,Ozvena U (krátka)
event20210201_135728_354.jpg,69134758,422.5267639160156,401.5868835449219,37.1103515625,41.08642578125,ano,Ozvena U (krátka)
event20210201_135728_354.jpg,69134758,205.1662139892578,408.2137145996094,33.13423156738281,26.50738525390625,nie,Ozvena U (krátka)
event20210112_041746_79.jpg,68901479,423.88165283203125,431.9153137207031,22.176605224609375,40.1290283203125,ano,Ozvena U (krátka)
event20210112_072251_159.jpg,68901604,414.8541259765625,423.7314758300781,27.3270263671875,61.160491943359375,ano,Ozvena U (krátka)
event20201130_174018_209.jpg,69135052,418.3125,444,22,49,ano,Ozvena U (krátka)
event20210226_222132_704.jpg,69135572,1081.77978515625,418.1806640625,16.8961181640625,25.344268798828125,ano,Ozvena U (krátka)
event20210112_130115_343.jpg,68901897,437.61004638671875,451.9798278808594,15.840423583984375,14.78436279296875,nie,Ozvena U (krátka)
event20210111_223715_81.jpg,68901298,425.11614990234375,443.5595703125,17.375579833984375,18.340850830078125,nie,Ozvena U (krátka)
event20210131_105741_290.jpg,69134262,424.1539306640625,372.2260437011719,35.715850830078125,59.848175048828125,ano,Ozvena U (krátka)
event20210112_024005_53.jpg,68901437,431.25,437.9666748046875,28,29,ano,Ozvena U (krátka)
event20210226_200342_603.jpg,69135471,431.8043518066406,408.2137145996094,29.158111572265625,25.1820068359375,nie,Ozvena U (krátka)
event20210131_031237_77.jpg,69134049,424.94049072265625,409.7325439453125,25.344268798828125,27.456329345703125,nie,Ozvena U (krátka)
event20210131_125036_331.jpg,69134302,18.3125,365,77,85,ano,Ozvena O (dlhá)
event20210131_125036_331.jpg,69134302,423.3125,393,21,44,ano,Ozvena U (krátka)
event20210131_125036_331.jpg,69134302,572.3125,410,15,19,nie,Ozvena U (krátka)
event20210111_233228_101.jpg,68901332,416.3125,432,30,54,ano,Ozvena U (krátka)
event20210112_090510_206.jpg,68901682,427.04974365234375,443.5315856933594,17.952484130859375,36.96099853515625,nie,Ozvena U (krátka)
event20201201_001203_6.jpg,69135148,415.55865478515625,450.24456787109375,40.812713623046875,62.96807861328125,nie,Ozvena U (krátka)
event20210201_165235_420.jpg,69134824,421.3125,362.25,35,81,ano,Ozvena U (krátka)
event20210131_055716_149.jpg,69134121,430.47015380859375,382.08905029296875,33.833343505859375,42.94232177734375,nie,Ozvena U (krátka)
event20210131_140407_356.jpg,69134327,414.3803405761719,415.01263427734375,58.0806884765625,48.576507568359375,ano,Ozvena U (krátka)
event20210112_093101_218.jpg,68901699,433.8039245605469,449.3514099121094,22.202117919921875,22.202117919921875,nie,Ozvena U (krátka)
event20210112_224443_703.jpg,68902513,433.38592529296875,438.2514343261719,23.232635498046875,32.736907958984375,nie,Ozvena U (krátka)
event20210227_041022_223.jpg,69135934,424.94049072265625,413.9566345214844,31.68035888671875,25.344268798828125,ano,Ozvena U (krátka)
event20210111_182828_19.jpg,68901181,430.3125,444,18,18,ano,Ozvena U (krátka)
event20210130_220658_1346.jpg,69133935,435.3125,414,24,34,ano,Ozvena U (krátka)
event20210227_052759_263.jpg,69135974,408.7092590332031,370.18988037109375,50.195220947265625,179.54449462890625,ano,Ozvena O (dlhá)
event20210201_020657_43.jpg,69134508,569.6427612304688,420.14202880859375,25.1820068359375,46.387939453125,ano,Ozvena U (krátka)
event20210201_020657_43.jpg,69134508,426.50286865234375,422.79278564453125,15.9044189453125,17.22979736328125,nie,Ozvena U (krátka)
event20210112_112503_282.jpg,68901804,477.24285888671875,434.0120544433594,19.306182861328125,60.81451416015625,ano,Ozvena U (krátka)
event20210226_140253_465.jpg,69135333,179.9457244873047,372.77215576171875,27.456329345703125,97.15310668945312,ano,Ozvena U (krátka)
event20210131_160643_400.jpg,69134371,193.3125,404,38,43,ano,Ozvena O (dlhá)
event20210131_160643_400.jpg,69134371,427.3125,422,39,35,ano,Ozvena U (krátka)
event20210131_104708_283.jpg,69134255,902.9392700195312,422.3157043457031,20.27117919921875,27.993499755859375,nie,Ozvena U (krátka)
event20210131_104708_283.jpg,69134255,424.1539306640625,411.697509765625,17.375274658203125,27.99346923828125,nie,Ozvena U (krátka)
event20201130_152610_181.jpg,69135025,443.457763671875,453.3162536621094,602.3502197265625,24.13262939453125,nie,Ozvena O (dlhá)
event20210131_151359_385.jpg,69134356,439.724609375,379.1082458496094,110.8812255859375,91.87301635742188,ano,Ozvena O (dlhá)
event20201201_034850_89.jpg,69135231,785.3125,442,21,23,nie,Ozvena U (krátka)
event20201201_034850_89.jpg,69135231,418.3125,454,97,40,ano,Ozvena O (dlhá)
event20201130_125716_134.jpg,69134978,413.5533447265625,440.6470947265625,36.4359130859375,81.9808349609375,ano,Ozvena U (krátka)
event20210131_095515_256.jpg,69134228,415.0779113769531,415.3275146484375,32.383087158203125,27.111419677734375,nie,Ozvena U (krátka)
event20210131_095515_256.jpg,69134228,862.416748046875,409.3027648925781,28.61761474609375,26.358306884765625,nie,Ozvena U (krátka)
event20210227_053236_268.jpg,69135979,426.08453369140625,400.7927551269531,45.368743896484375,70.46633911132812,ano,Ozvena U (krátka)
event20210227_113940_588.jpg,69136270,434.4250793457031,408.61224365234375,25.91937255859375,36.5921630859375,ano,Ozvena U (krátka)
event20210227_100509_504.jpg,69136202,437.1058349609375,414.840576171875,23.85662841796875,15.9044189453125,nie,Ozvena U (krátka)
event20210201_031938_66.jpg,69134531,419.3125,409,31,33,nie,Ozvena U (krátka)
event20210226_153712_524.jpg,69135392,436.55657958984375,418.1806640625,61.24871826171875,24.28826904296875,nie,Ozvena O (dlhá)
event20210226_142209_476.jpg,69135344,428.0151062011719,411.697509765625,61.77874755859375,34.750518798828125,nie,Ozvena O (dlhá)
event20201201_035401_95.jpg,69135237,430.21923828125,436.135986328125,96.0977783203125,51.744903564453125,ano,Ozvena O (dlhá)
event20210131_033358_88.jpg,69134060,430.3125,425,27,23,nie,Ozvena U (krátka)
event20201201_045810_127.jpg,69135269,432.25,451.9666748046875,23,30,nie,Ozvena U (krátka)
event20210201_162915_414.jpg,69134818,279.52069091796875,406.2903747558594,29.3707275390625,39.1610107421875,nie,Ozvena U (krátka)
event20210201_162915_414.jpg,69134818,433.1522216796875,404.0310974121094,27.111419677734375,42.17333984375,ano,Ozvena U (krátka)
event20210112_102710_245.jpg,68901744,416.1553955078125,445.8533630371094,29.929595947265625,36.43603515625,nie,Ozvena U (krátka)
event20201130_222057_267.jpg,69135110,430.4797058105469,453.2744140625,29.15802001953125,29.157989501953125,nie,Ozvena U (krátka)
event20210226_175806_570.jpg,69135438,421.3125,415,24,17,ano,Ozvena U (krátka)
event20210131_055122_144.jpg,69134116,417.5483703613281,382.2762756347656,34.848388671875,101.37710571289062,ano,Ozvena U (krátka)
event20210226_173025_562.jpg,69135430,386.3125,324,79,120,ano,Ozvena U (krátka)
event20210112_035731_75.jpg,68901472,438.1021728515625,441.8577880859375,15.2974853515625,34.635833740234375,ano,Ozvena U (krátka)
event20210131_175513_425.jpg,69134390,433.6600646972656,418.63165283203125,26.69537353515625,14.561126708984375,nie,Ozvena U (krátka)
event20201201_023957_69.jpg,69135211,432.3125,447,64,59,ano,Ozvena O (dlhá)
event20210131_055343_146.jpg,69134118,435.7374572753906,421.45599365234375,18.340545654296875,23.167022705078125,nie,Ozvena U (krátka)
event20210131_055343_146.jpg,69134118,272.6029357910156,410.8377685546875,15.4447021484375,26.06298828125,nie,Ozvena U (krátka)
event20210111_210038_58.jpg,68901256,431.6558837890625,437.7421569824219,28.944305419921875,35.215545654296875,nie,Ozvena U (krátka)
event20210112_234339_874.jpg,68902833,1090.3125,428.25,63,34,nie,Ozvena U (krátka)
event20201130_140455_152.jpg,69134996,422.3125,464,16,17,nie,Ozvena U (krátka)
event20201201_052451_141.jpg,69135283,422.6623229980469,435.44195556640625,27.326934814453125,74.17315673828125,ano,Ozvena U (krátka)
event20210227_010746_76.jpg,69135787,1019.4750366210938,411.8446044921875,23.23236083984375,49.632537841796875,ano,Ozvena U (krátka)
event20210131_041132_103.jpg,69134075,421.258056640625,388.63604736328125,42.472869873046875,37.646392822265625,nie,Ozvena U (krátka)
event20210131_041132_103.jpg,69134075,729.1865234375,407.94189453125,86.87640380859375,19.305877685546875,nie,Ozvena O (dlhá)
event20210226_141422_472.jpg,69135340,410.3125,412,60,27,ano,Ozvena U (krátka)
event20201130_130539_139.jpg,69134983,421.36102294921875,454.9612121582031,32.5321044921875,33.833343505859375,nie,Ozvena U (krátka)
event20201201_051341_135.jpg,69135277,430.4832763671875,458.972412109375,12.144195556640625,8.97613525390625,nie,Ozvena U (krátka)
event20210227_110307_551.jpg,69136233,631.3125,399,28,55,ano,Ozvena U (krátka)
event20210227_110307_551.jpg,69136233,419.3125,391,46,58,nie,Ozvena U (krátka)
event20201130_125716_134.jpg,69134978,412.35968017578125,438.90814208984375,37.386383056640625,85.62689208984375,ano,Ozvena U (krátka)
event20210112_112346_280.jpg,68901801,483.82232666015625,447.1546630859375,35.13470458984375,26.025726318359375,nie,Ozvena U (krátka)
event20210131_093927_252.jpg,69134224,435.7374572753906,375.016357421875,108.11282348632812,112.93930053710938,ano,Ozvena O (dlhá)
event20210112_002409_9.jpg,68901360,419.3125,434.25,22,43.00006103515625,ano,Ozvena U (krátka)
event20210201_085346_268.jpg,69134733,419.3125,411,24,18,nie,Ozvena U (krátka)
event20210111_235152_107.jpg,68901344,428.037841796875,440.3551940917969,19.29620361328125,25.32623291015625,nie,Ozvena U (krátka)
event20210227_112610_572.jpg,69136254,423.9526672363281,411.3511047363281,24.26849365234375,15.774505615234375,nie,Ozvena U (krátka)
event20210201_065856_215.jpg,69134680,420.7164306640625,408.67657470703125,25.344268798828125,20.064178466796875,nie,Ozvena U (krátka)
event20210112_111058_273.jpg,68901790,438.8919677734375,448.3148498535156,10.854095458984375,30.150299072265625,nie,Ozvena U (krátka)
event20210131_194419_441.jpg,69134401,415.3125,390,19,44,ano,Ozvena U (krátka)
event20210131_194419_441.jpg,69134401,750.3125,405,16,21,nie,Ozvena U (krátka)
event20210112_050212_93.jpg,68901502,430.3125,446,18,23,nie,Ozvena U (krátka)
event20210131_115832_310.jpg,69134282,427.3125,429,26,32,nie,Ozvena U (krátka)
event20210201_045836_160.jpg,69134625,420.3125,417,29,55,ano,Ozvena U (krátka)
event20210201_045836_160.jpg,69134625,998.3125,410,25,45,ano,Ozvena U (krátka)
event20201201_013609_41.jpg,69135183,1124.9630126953125,464.8999328613281,30.8897705078125,16.410125732421875,nie,Ozvena U (krátka)
event20201201_013609_41.jpg,69135183,413.53326416015625,447.52435302734375,64.67544555664062,16.410247802734375,nie,Ozvena O (dlhá)
event20201130_223350_274.jpg,69135117,433.0726013183594,448.45477294921875,31.23077392578125,44.24365234375,ano,Ozvena U (krátka)
event20201130_130608_140.jpg,69134984,424.3125,455,21,22,nie,Ozvena U (krátka)
event20210112_132939_359.jpg,68901922,422.8256530761719,450.9237976074219,23.23260498046875,10.56024169921875,ano,Ozvena U (krátka)
event20210201_142131_366.jpg,69134770,418.7298889160156,408.0977478027344,47.318267822265625,40.148834228515625,nie,Ozvena U (krátka)
event20210201_160629_401.jpg,69134805,425.9964904785156,393.8923645019531,19.008209228515625,22.17626953125,nie,Ozvena U (krátka)
event20210227_110313_552.jpg,69136234,223.72137451171875,388.33319091796875,30.483505249023438,66.26846313476562,ano,Ozvena U (krátka)
event20210227_110313_552.jpg,69136234,425.177490234375,398.9361267089844,29.15814208984375,53.0147705078125,ano,Ozvena U (krátka)
event20210227_110313_552.jpg,69136234,491.4459533691406,412.1898193359375,17.22979736328125,23.856658935546875,nie,Ozvena U (krátka)
event20210227_110313_552.jpg,69136234,524.5802001953125,413.51519775390625,21.20587158203125,22.531280517578125,nie,Ozvena U (krátka)
event20210112_212520_566.jpg,68902271,427.3125,444,17,28,nie,Ozvena U (krátka)
event20210112_074800_175.jpg,68901626,432.8386535644531,433.04681396484375,46.334808349609375,27.028594970703125,nie,Ozvena O (dlhá)
event20210227_071941_357.jpg,69136068,430.3125,396,24,51,ano,Ozvena U (krátka)
event20210112_080610_184.jpg,68901640,429.94268798828125,370.3016357421875,127.42083740234375,190.1658935546875,ano,Ozvena O (dlhá)
event20210112_224427_701.jpg,68902509,990.8352661132812,439.39825439453125,28.787109375,27.187835693359375,nie,Ozvena U (krátka)
event20210227_064750_328.jpg,69136039,421.3125,411,29,26,nie,Ozvena U (krátka)
event20210226_225029_749.jpg,69135617,425.2650146484375,412.0185546875,32.532073974609375,27.326934814453125,nie,Ozvena U (krátka)
event20210201_060349_184.jpg,69134649,415.3125,426,32,29,ano,Ozvena U (krátka)
event20201130_095849_53.jpg,69134897,1090.138671875,451.9330749511719,15.67822265625,53.064544677734375,nie,Ozvena O (dlhá)
event20210112_234339_874.jpg,68902833,1083.89892578125,424.5231018066406,72.865966796875,34.848907470703125,ano,Ozvena O (dlhá)
event20210201_001858_9.jpg,69134474,415.4363708496094,313.6355285644531,51.74456787109375,159.45773315429688,ano,Ozvena U (krátka)
event20210131_054257_137.jpg,69134109,426.83349609375,413.8192443847656,36.180023193359375,30.1500244140625,nie,Ozvena U (krátka)
event20210131_104015_280.jpg,69134252,415.45867919921875,413.7779541015625,37.6162109375,27.90875244140625,ano,Ozvena U (krátka)
event20210112_134645_375.jpg,68901947,419.3125,447,22,19,nie,Ozvena U (krátka)
event20210112_201522_516.jpg,68902183,430.3125,437,24,34,nie,Ozvena U (krátka)
event20210131_074159_207.jpg,69134179,845.25,415.9666748046875,36,34,nie,Ozvena U (krátka)
event20210227_012448_101.jpg,69135812,440.7806701660156,419.2366638183594,17.9521484375,14.7841796875,nie,Ozvena U (krátka)
event20210201_001027_5.jpg,69134470,428.98040771484375,367.39959716796875,30.889373779296875,100.39044189453125,ano,Ozvena U (krátka)
event20210201_104318_302.jpg,69134749,421.2013854980469,417.4913024902344,60.96697998046875,45.06256103515625,nie,Ozvena O (dlhá)
event20210226_235652_838.jpg,69135706,425.2650146484375,413.3198547363281,22.121795654296875,20.82049560546875,nie,Ozvena U (krátka)
event20210226_235652_838.jpg,69135706,668.6048583984375,414.6211242675781,28.628173828125,27.326934814453125,nie,Ozvena U (krátka)
event20210227_004310_45.jpg,69135756,419.3274841308594,415.66424560546875,30.889373779296875,21.2364501953125,nie,Ozvena U (krátka)
event20210131_115654_309.jpg,69134281,430.3125,393,22,63,ano,Ozvena U (krátka)
event20210226_234346_821.jpg,69135689,420.3125,410,26,30,nie,Ozvena U (krátka)
event20210227_032757_195.jpg,69135906,871.6334228515625,544.902099609375,38.0164794921875,15.84014892578125,nie,Ozvena O (dlhá)
event20210112_143955_398.jpg,68901982,419.59576416015625,439.149169921875,24.1202392578125,26.532257080078125,nie,Ozvena U (krátka)
event20210112_060550_117.jpg,68901541,434.3734130859375,436.7443542480469,26.0257568359375,29.929595947265625,nie,Ozvena U (krátka)
event20201130_115332_106.jpg,69134950,430.3125,461,15,28,nie,Ozvena U (krátka)
event20210131_191840_437.jpg,69134397,420.1637878417969,403.79608154296875,40.148834228515625,41.582733154296875,nie,Ozvena U (krátka)
event20210131_025008_68.jpg,69134040,422.3125,413,21,62,ano,Ozvena U (krátka)
event20210201_065700_214.jpg,69134679,44.7762336730957,374.8841857910156,26.400287628173828,64.41668701171875,ano,Ozvena U (krátka)
event20201201_054156_151.jpg,69135293,419.95770263671875,431.5755920410156,31.6083984375,124.00198364257812,ano,Ozvena U (krátka)
event20210131_231402_501.jpg,69134461,411.9237976074219,404.23760986328125,19.88055419921875,15.9044189453125,nie,Ozvena U (krátka)
event20201201_061003_161.jpg,69135303,421.7711181640625,449.86419677734375,25.344451904296875,28.512542724609375,nie,Ozvena U (krátka)
event20210226_140246_464.jpg,69135332,433.3885498046875,380.16424560546875,20.064239501953125,82.36892700195312,ano,Ozvena U (krátka)
event20210226_140246_464.jpg,69135332,681.0233154296875,419.10467529296875,10.0321044921875,10.56011962890625,nie,Ozvena U (krátka)
event20210201_162257_409.jpg,69134813,430.3125,365,27,41,ano,Ozvena U (krátka)
event20210201_162257_409.jpg,69134813,427.3125,409,43,24,ano,Ozvena O (dlhá)
event20210131_160158_397.jpg,69134368,423.3125,410,31,23,nie,Ozvena U (krátka)
event20210112_093952_220.jpg,68901702,427.08770751953125,436.1996765136719,15.19317626953125,25.58856201171875,ano,Ozvena U (krátka)
event20210201_014247_39.jpg,69134504,424.3125,419,27,24,nie,Ozvena U (krátka)
event20210201_014247_39.jpg,69134504,788.3125,430,18,26,nie,Ozvena U (krátka)
event20210201_001858_9.jpg,69134474,415.46630859375,311.0204162597656,38.6116943359375,159.27337646484375,ano,Ozvena U (krátka)
event20210131_052855_128.jpg,69134100,422.6624450683594,400.3070068359375,27.326934814453125,49.44873046875,ano,Ozvena U (krátka)
event20210201_061933_192.jpg,69134657,787.3125,415,38,27,nie,Ozvena U (krátka)
event20210226_230023_772.jpg,69135640,425.3125,410.25,19,16,nie,Ozvena U (krátka)
event20210131_100021_261.jpg,69134233,11.008512496948242,406.9766845703125,16.409984588623047,50.195159912109375,ano,Ozvena U (krátka)
event20210131_100021_261.jpg,69134233,424.1539001464844,400.21954345703125,20.27117919921875,57.917572021484375,ano,Ozvena U (krátka)
event20210226_154241_526.jpg,69135394,427.052490234375,421.34869384765625,6.3360595703125,11.61614990234375,nie,Ozvena U (krátka)
event20210131_083726_228.jpg,69134200,433.3885498046875,410.78857421875,19.008209228515625,21.120269775390625,nie,Ozvena U (krátka)
event20210201_071930_226.jpg,69134691,434.3125,410,21,16,nie,Ozvena U (krátka)
event20201130_143328_166.jpg,69135010,435.8432922363281,464.6286315917969,22.924652099609375,14.737274169921875,nie,Ozvena U (krátka)
event20210112_211920_560.jpg,68902260,437.6859436035156,442.7672119140625,24.1202392578125,20.502197265625,nie,Ozvena U (krátka)
